geneID	geneLength	geneProduct	BUBUP	BUBUG	BUBUN	BUBUO	BUBUC	BUBUH
650471461	1153	transposase IS3/IS911 family protein	2.35	0	0	0	0	0
650471462	948	transposase, IS4 family	7.15	26.33	3.42	5.26	11.49	13.46
650471463	372	hypothetical protein	69.28	130.68	74.05	53.64	224.53	308.66
650471464	1755	Hedgehog/intein hint domain protein	38.65	42.67	41.55	41.92	60.7	39.26
650471465	807	Bifunctional DNA primase/polymerase	0	0	2.01	0	0	0
650471466	390	hypothetical protein	80	94.33	108.02	115.11	136.57	163.56
650471467	279	hypothetical protein	831.39	428.54	458.79	652.59	542.35	745.36
650471468	1674	Hedgehog/intein hint domain protein	92.38	95.75	84.21	85.67	100.52	76.21
650471469	348	hypothetical protein	38.98	33.98	9.31	32.25	17.39	14.66
650471470	471	hypothetical protein	11.52	8.37	3.44	7.94	5.14	8.13
650471471	1239	Domain of unknown function DUF1910	96.34	182.39	112.47	69.45	212.01	201.82
650471472	1848	Hedgehog/intein hint domain protein	60.19	69.67	70.14	63.43	76.64	67.66
650471473	138	hypothetical protein	29.49	0	35.22	0	8.77	9.24
650471474	600	hypothetical protein	92.69	129.2	56.71	93.53	117.02	174.36
650471475	957	protein of unknown function DUF1557	7.09	8.24	8.47	9.12	24.03	17.33
650471476	618	hypothetical protein	50.48	106.3	60.3	66.59	141.03	194.05
650471477	477	transposase IS200-family protein	88.16	88.14	71.33	75.82	119.28	104.31
650471478	6015	hypothetical protein	7.67	12.89	6.2	6.22	12.08	8.48
650471479	315	hypothetical protein	8.61	0	15.43	11.88	19.21	20.25
650471480	1884	Serine/threonine-protein kinase-like domain	11.52	15.34	19.78	11.91	27.63	31.83
650471481	783	amidohydrolase 2	5.2	5.03	6.21	1.59	6.18	4.89
650471482	2424	Dockerin type 1	315.62	277.52	358.28	363.73	351.57	386.85
650471483	3756	DNA helicase/exodeoxyribonuclease V, subunit A (EC 3.1.11.5)	15.89	22.74	16.39	12.62	17.08	11.89
650471484	3441	DNA helicase/exodeoxyribonuclease V, subunit B (EC 3.1.11.5)	28.78	50.02	35.32	31.17	30.96	21.13
650471485	447	hypothetical protein	3.03	5.88	0	0	0	0
650471486	606	hypothetical protein	6.72	19.51	0	4.12	5.99	8.42
650471487	1152	Integrase catalytic region	0	1.14	0	0	0	0
650471488	477	hypothetical protein	31.28	30.3	23.78	15.69	53.29	42.79
650471489	195	hypothetical protein	90.43	26.95	33.24	38.37	80.7	45.8
650471490	1650	Hedgehog/intein hint domain protein	16.44	14.33	14.73	12.09	14.67	15.46
650471491	528	hypothetical protein	2.57	7.47	0	4.72	6.88	14.5
650471492	906	protein of unknown function DUF324	2.99	4.35	5.37	8.26	6.68	2.82
650471493	840	CRISPR-associated protein, Csx7 family	1.61	4.69	3.86	5.94	0	6.08
650471494	783	CRISPR-associated protein, Csx7 family	1.73	6.71	2.07	0	1.55	0
650471495	393	hypothetical protein	0	0	0	0	0	3.25
650471496	1248	hypothetical protein	0	1.05	1.3	1	2.91	2.04
650471497	546	protein of unknown function DUF324	0	0	2.97	0	2.22	2.34
650471498	1920	hypothetical protein	0	4.79	0.84	3.9	4.41	1.99
650471499	942	hypothetical protein	5.76	9.76	13.76	10.59	14.14	8.13
650471500	1833	CRISPR-associated protein, TM1812 family	1.48	4.3	0	1.36	6.6	8.35
650471501	528	Appr-1-p processing domain protein	2.57	7.47	0	9.45	13.76	4.83
650471504	645	RNA polymerase, sigma 30 subunit, SigH	113.57	1038.87	113.04	104.41	1512.69	2031.4
650471505	93	hypothetical protein	335.47	1596.42	226.49	362.05	2889.65	3690.24
650471506	834	RNA methyltransferase, TrmH family, group 3	69.94	40.96	104.91	62.8	37.74	18.36
650471507	423	ribonuclease III	137.89	288.86	145.56	197.53	306.21	250.34
650471508	1536	GerA spore germination protein	0.88	0.86	2.11	4.06	2.36	0
650471509	1122	spore germination protein	0	0	0	1.11	0	0
650471510	1272	germination protein, Ger(x)C family	1.07	0	0	0	1.9	0
650471511	1407	cysteinyl-tRNA synthetase (EC 6.1.1.16)	392.39	359.52	375.42	449.37	287.36	284.72
650471512	747	serine O-acetyltransferase	506.64	376.4	579.14	497.49	371.1	358.66
650471513	408	membrane protein of unknown function	0	0	0	6.11	2.97	3.13
650471515	888	DNA-(apurinic or apyrimidinic site) lyase	64.16	93.21	51.09	42.13	70.89	44.54
650471516	777	hypothetical protein	342.17	392.3	444.17	386.8	378.58	333.32
650471517	858	hypothetical protein	442.67	119.44	355.03	453.48	285	377.69
650471518	924	sporulation protein YtxC	64.59	93.85	66.64	47.24	170.31	190.54
650471519	753	hypothetical protein	19.82	61.07	17.21	23.19	99.67	130.46
650471520	1182	amidohydrolase	17.21	26.68	10.97	10.55	33.8	24.83
650471521	219	protein of unknown function DUF378	0	0	0	0	5.53	5.83
650471522	171	hypothetical protein	206.25	222.82	303.21	218.78	318.56	201.44
650471523	729	protein of unknown function DUF28	124.67	153.19	75.57	157.38	192.62	155.76
650471524	1164	integral membrane sensor signal transduction histidine kinase	1.17	3.39	1.39	3.21	1.04	0
650471525	375	CoA-binding domain protein	361.73	781.31	393.19	405.71	532.63	394.65
650471526	657	Uncharacterized protein family UPF0029, Impact, N-terminal protein	673.08	749.92	648.61	622.59	484.58	481.58
650471527	567	signal peptidase I	452.16	391.61	425.79	600.44	433.4	535.52
650471528	573	NUDIX hydrolase	33.14	25.22	59.38	87.06	31.69	15.59
650471529	1827	GTP-binding proten HflX	63.85	33.8	94.89	88.05	36.44	28.63
650471530	225	hypothetical protein	12.06	0	7.2	0	0	0
650471531	1200	DNA-directed DNA polymerase	84.78	26.28	95.87	103.92	26.23	27.64
650471532	519	deoxyuridine 5'-triphosphate nucleotidohydrolase Dut	141.14	91.14	177.95	117.74	111.96	93.41
650471533	2520	peptidase U32	100.66	82.9	107.38	101.94	104.24	108.34
650471534	885	phosphoglycerate mutase (EC 5.4.2.1)	116.49	56.41	126.33	138.09	75.23	76.4
650471535	411	cell division protein ZapA	264.03	239.76	193.17	227.57	377	332.14
650471536	2235	cellulose 1,4-beta-cellobiosidase (EC 3.2.1.91)	776.26	8826.71	1489.07	978.68	3564.97	1764.44
650471537	579	hypothetical protein	12695.59	9131.25	10208.62	12886.38	9828.49	7857.56
650471538	1299	hypothetical protein	0	0	1.25	0	1.86	0
650471539	855	dimethyladenosine transferase (EC 2.1.1.-)	49.18	55.32	39.8	37.92	58.05	65.66
650471540	1059	3D domain-containing protein	741.64	315.13	437.58	394.49	550.97	807.17
650471541	552	hypothetical protein	14.74	2.38	5.87	13.56	4.39	9.24
650471542	768	hydrolase, TatD family	298.5	59.88	234.18	277.67	167.08	186.06
650471543	1965	methionyl-tRNA synthetase (EC 6.1.1.10)	111.83	37.44	55.25	99.64	80.7	106.48
650471544	1044	Protein of unknown function DUF2600	16.89	61.67	15.52	16.72	26.67	40.33
650471545	534	nucleoside recognition domain protein	0	2.46	0	0	0	0
650471546	633	nucleoside recognition domain protein	0	4.15	0	0	0	0
650471547	240	transcriptional regulator, AbrB family	56519.86	65123.93	47028.72	46713.14	62997.96	72588.07
650471548	843	Uroporphyrin-III C/tetrapyrrole (Corrin/Porphyrin) methyltransferase	24.14	51.43	5.77	29.59	28.72	15.13
650471549	765	Methyltransferase type 11	31.92	68.7	25.42	37.49	49.05	28.35
650471550	171	4Fe-4S ferredoxin iron-sulfur binding domain protein	4815.1	10833.63	2558.34	3660.99	8919.69	7423.55
650471551	876	PSP1 domain protein	60.39	196.48	68.44	75.45	143.72	75.73
650471552	990	AAA ATPase	108.24	327.8	98.2	117.15	205.42	157.22
650471553	453	protein of unknown function DUF327	104.81	350.94	93	132.14	184.39	160.53
650471554	684	thymidylate kinase	41.65	96.04	33.16	47.4	72.56	57.82
650471555	1440	arginine decarboxylase (EC 4.1.1.19)	113.04	156.93	82.14	122.97	142.91	124.04
650471556	183	hypothetical protein	1230.47	1328.22	973.94	1199.37	1541.27	1254.89
650471557	2538	Beta propeller domain	110.1	116.48	110.44	151.34	142.13	146.78
650471558	774	ABC transporter related protein	5.26	5.09	4.19	3.22	3.13	6.59
650471559	2058	protein of unknown function DUF214	1.98	4.47	4.72	1.21	4.12	6.82
650471560	702	two component transcriptional regulator, winged helix family	9.66	24.33	13.85	17.76	46.56	32.71
650471561	1026	integral membrane sensor signal transduction histidine kinase	9.25	10.24	4.74	4.86	12.98	7.46
650471562	288	protein of unknown function DUF77	18.84	9.12	16.88	4.33	4.2	8.86
650471563	762	binding-protein-dependent transport systems inner membrane component	7.12	12.07	6.38	13.09	9.53	8.37
650471564	1029	NMT1/THI5 like domain protein	6.59	6.38	6.3	8.48	1.18	7.44
650471565	753	ABC transporter related protein	5.4	8.72	10.76	8.28	4.82	1.69
650471566	2283	glycoside hydrolase family 10	190.13	258.4	220.01	197.19	194.07	171.56
650471567	762	RNA polymerase sigma-I factor	60.53	174.15	110.57	91.65	158.86	169.1
650471568	711	hypothetical protein	492.22	303.06	594.79	505.14	412.02	382.2
650471569	276	hypothetical protein	4.91	0	0	0	0	0
650471570	1413	Trypanosome RHS	2.88	5.58	0	1.77	5.14	2.71
650471571	1344	hypothetical protein	0	2.93	1.21	0.93	1.8	0.95
650471572	915	binding-protein-dependent transport systems inner membrane component	0	4.31	0	1.36	1.32	0
650471573	912	binding-protein-dependent transport systems inner membrane component	2.97	25.93	14.21	8.2	6.64	5.6
650471574	795	ATPase associated with various cellular activities AAA_3	32.42	95.85	48.91	42.35	85.27	117.15
650471575	1383	extracellular solute-binding protein family 1	6.87	16.15	11.72	13.53	13.13	13.84
650471576	1203	hypothetical protein	7770.14	8836.65	7026.62	9119.26	5668.26	4350.26
650471577	369	Protein of unknown function DUF2089	3848.86	6156.3	3029.8	4406.99	4989.74	3699.49
650471578	1299	hypothetical protein	79.36	64.73	64.86	70.08	90.39	97.23
650471579	612	hypothetical protein	31.03	45.08	31.77	30.57	59.34	52.12
650471580	2433	Carbohydrate binding family 6	7.25	25.38	14.65	10.76	11.44	9.96
650471581	1743	glycoside hydrolase family 43	5.45	4.52	5.58	4.29	2.08	1.46
650471582	2949	alpha-L-arabinofuranosidase B	7.36	7.13	8.79	7.19	8.62	6.92
650471583	1323	hypothetical protein	3.08	8.94	1.22	5.66	10.06	8.68
650471584	195	hypothetical protein	0	53.9	8.31	6.4	12.42	6.54
650471585	1188	metal-dependent phosphohydrolase HD sub domain	3.43	3.32	0	5.25	6.11	9.67
650471586	600	DNA replication and repair protein RecR	316.51	151.09	191.73	349.18	215.88	223.27
650471587	342	Uncharacterized protein family UPF0133	142.79	103.73	132.65	164.09	198.22	223.83
650471588	1644	DNA polymerase III, subunits gamma and tau	6.6	11.19	4.93	3.03	31.66	29.49
650471590	342	copper amine oxidase-like domain-containing protein	3.97	7.68	4.74	0	14.16	26.11
650471591	1983	glycoside hydrolase family 5	49.94	107.34	46.57	48.42	101.34	70.13
650471592	765	Carbohydrate-binding CenC domain protein	113.48	103.05	50.83	89.66	53.8	31.69
650471593	1290	amine oxidase	38.91	137.5	31.4	48.34	76.95	42.53
650471594	1347	hypothetical protein	50.35	199.96	58.94	56.47	133.9	88.08
650471595	2370	hypothetical protein	41.21	138.59	25.98	39.99	74.06	41.99
650471596	519	GtrA family protein	514.89	777.18	430.83	607.92	837.34	963.61
650471597	876	Methyltransferase type 11	20.13	45	25.89	19.93	60.8	66.99
650471598	1896	S-layer domain-containing protein	0	0.69	0	0.66	2.55	3.36
650471599	279	hypothetical protein	0	0	0	0	0	0
650471600	333	hypothetical protein	0	0	0	0	0	0
650471601	861	hypothetical protein	61.44	103.77	65.87	65.18	98.42	82.98
650471602	2415	Spore coat protein CotH	229.17	243.19	225.43	259.74	329.32	379.84
650471603	159	hypothetical protein	17.06	115.69	10.19	0	76.13	48.14
650471604	123	putative autoinducer prepeptide	48480.25	100911.27	69975.16	45026.3	90888.11	90177.73
650471605	882	hypothetical protein	335.27	415.61	317.81	340.75	429.59	446.97
650471606	717	peptidase C26	83.24	71.47	51.98	69.57	97.92	85.41
650471607	336	anti-sigma-factor antagonist	40.37	121.22	33.76	22.27	194.55	151.88
650471608	141	hypothetical protein	9.62	1257.96	45.97	17.69	1717.06	1891.09
650471609	159	Rubredoxin-type Fe(Cys)4 protein	6765.32	8552.52	6256.94	5788.28	4933.48	4645.86
650471610	594	sporulation protein YyaC	0	0	2.73	0	0	2.15
650471611	1137	putative PAS/PAC sensor protein	75.16	84.36	37.05	66.91	147.99	173.92
650471612	1143	glucosyl hydrolase family protein	16.61	10.35	24.1	21.82	6.35	2.23
650471613	2196	Propeptide PepSY amd peptidase M4	460.19	252.48	408.02	516.77	166.48	140.01
650471614	822	metallophosphoesterase	6.6	1.6	7.88	1.52	16.2	10.86
650471615	1110	hypothetical protein	4.89	1.18	7.3	4.49	2.18	0
650471616	2970	type III restriction protein res subunit	25.58	35.83	23.46	23.93	48.91	28.78
650471617	204	LSU ribosomal protein L31P	1143.7	5938.16	826.03	910.85	3530.71	1932.47
650471618	1953	transcription termination factor Rho	86.82	259.68	135.23	115.58	89.26	60.1
650471619	93	hypothetical protein	9859.98	11118.41	13206.18	10365.43	8161.31	8916.93
650471620	669	hypothetical protein	141.93	871.98	135.63	136.08	490.36	415.73
650471621	879	Abortive infection protein	41.67	17.94	20.28	39.72	26.17	49.35
650471622	198	hypothetical protein	47.96	13.27	16.37	12.6	0	45.1
650471623	462	hypothetical protein	11.74	5.69	7.01	0	7.86	8.28
650471624	150	hypothetical protein	18.09	17.52	10.8	16.63	40.35	0
650471625	294	hypothetical protein	36.91	35.75	33.07	67.87	16.47	47.73
650471626	1119	acyltransferase 3	30.31	55.18	20.27	34.55	56.25	45.61
650471627	330	hypothetical protein	0	0	0	0	0	0
650471629	1047	pectate disaccharide-lyase	0	3.76	0	1.19	3.47	3.66
650471630	1698	Pectate lyase/Amb allergen	0	3.87	0	1.47	3.56	3.01
650471632	1299	Cl- channel voltage-gated family protein	11.49	33.38	16.22	21.12	19.57	6.88
650471634	714	PP-loop domain protein	24.7	29.44	15.89	36.68	32.21	28.59
650471635	2790	Ig domain protein group 2 domain protein	42.78	28.26	31.94	32.63	36.45	35.21
650471636	870	UTP-glucose-1-phosphate uridylyltransferase	275.97	333.75	143.4	273.78	370.12	280.09
650471637	831	ribonuclease BN	0	0	0	0	0	3.07
650471638	285	SSU ribosomal protein S18P	1799.12	1807.14	1029.02	923.27	2170.46	1616.02
650471639	417	single-strand binding protein	351.32	170.14	217.59	185.42	339.64	217.22
650471640	288	SSU ribosomal protein S6P	503.97	1459.85	320.68	424.35	1496.35	1271.38
650471641	1248	diguanylate cyclase with GAF sensor	730.41	785.37	756.91	825.38	1162.03	1489.46
650471642	1182	N-acetylglucosamine 6-phosphate deacetylase (EC 3.5.1.25)	2.3	3.33	1.37	4.22	8.19	5.4
650471643	2214	1,4-alpha-glucan branching enzyme	70.46	102.66	70.26	57.45	186.45	259.31
650471644	591	hypothetical protein	57.38	142.28	84.99	82.29	92.17	101.46
650471645	2847	Carbohydrate binding family 6	412.61	244.13	430.82	393.79	329.53	305.62
650471646	2184	glycoside hydrolase family 43	1.24	5.41	0.74	1.14	1.66	2.92
650471647	1512	Carbohydrate binding family 6	4.49	13.03	5.36	6.6	9.61	5.91
650471648	2898	Carbohydrate binding family 6	0	7.25	0.56	0	2.92	0.88
650471649	1602	glycoside hydrolase family 43	0	5.74	1.01	1.56	0	0
650471650	3060	glycoside hydrolase family 2 sugar binding protein	0.44	11.59	0.53	1.22	3.56	1.25
650471651	1296	HNH nuclease	8.37	4.06	5	6.74	11.21	8.86
650471652	2289	hypothetical protein	3.56	8.04	3.54	1.63	5.29	4.46
650471653	810	transcriptional regulator, MerR family	40.19	11.35	26	33.87	23.91	15.75
650471654	2013	protein of unknown function DUF214	1.35	0.65	0.8	0.62	3.01	2.54
650471655	768	ABC transporter related protein	1.77	0	2.11	1.62	3.15	3.32
650471656	978	histidine kinase (EC 2.7.13.3)	6.93	10.75	3.31	7.65	18.57	16.96
650471657	672	two component transcriptional regulator, winged helix family	10.09	17.6	7.23	1.86	28.82	18.99
650471658	264	hypothetical protein	25.69	34.84	42.96	18.89	68.78	62.82
650471659	528	hypothetical protein	12.85	4.98	9.21	9.45	11.46	9.67
650471660	825	hypothetical protein	13.15	4.78	11.78	12.09	16.14	4.64
650471661	360	hypothetical protein	7.54	14.6	9	6.93	23.54	14.18
650471662	639	transposase (DDE domain)	0	0	0	0	1.89	0
650471663	651	hypothetical protein	6.25	0	0	3.83	9.3	0
650471664	738	hypothetical protein	874.91	361.4	821.12	926.01	505.21	598.14
650471665	564	GTP cyclohydrolase I	420.89	125.8	353.36	398	248.97	323.48
650471666	2649	cyanophycin synthetase	1.54	1.49	1.22	3.3	0.91	2.41
650471667	822	cyanophycinase	3.3	0	1.97	0	1.47	0
650471668	297	hypothetical protein	18.27	4.42	32.73	29.39	12.23	0
650471669	1176	isoaspartyl dipeptidase	8.07	4.47	15.16	10.6	5.15	3.25
650471670	636	transcriptional repressor, LexA family	9009.05	6079.73	9255.49	9602.04	10904.28	14126.15
650471671	1089	3-isopropylmalate dehydrogenase	1287.97	253.36	479.09	1043.23	393.51	458.07
650471672	504	3-isopropylmalate dehydratase, small subunit	804.74	250.26	321.48	697.77	475.57	551.84
650471673	1260	3-isopropylmalate dehydratase, large subunit	676.09	202.29	254.62	584.93	401.59	372.62
650471674	909	transcriptional regulator, AraC family	80.58	349.79	110.51	133.08	292.98	256.85
650471675	618	Protein of unknown function DUF2179	100.97	284.88	94.39	78.7	237.01	222.96
650471676	942	hypothetical protein	14.4	30.68	13.76	14.56	17.99	18.96
650471677	948	Mg2 transporter protein CorA family protein	64.39	191.26	56.4	73.67	241.34	196.48
650471678	489	FlgN family protein	782.26	5551.01	1040.43	793.13	3453.35	3308.23
650471679	405	flagellar protein FliS	147.37	1093.27	112.02	107.77	1084.99	1200.2
650471680	2517	flagellar hook-associated 2 domain-containing protein	53.89	442.13	47.64	52.52	644.94	734.46
650471681	396	flagellar protein FlaG protein	20.55	371.6	20.46	6.3	614.44	654.01
650471682	945	NAD-dependent epimerase/dehydratase	1.44	29.2	1.71	1.32	15.37	17.55
650471683	1170	UDP-4-keto-6-deoxy-N-acetylglucosamine 4-aminotransferase	2.32	28.07	2.77	1.07	18.62	25.08
650471684	1065	pseudaminic acid biosynthesis-associated protein PseG	3.82	37.01	0	1.17	17.05	11.98
650471685	684	LmbE family protein	1.98	53.78	11.84	0	33.63	27.98
650471686	735	methionyl-tRNA formyltransferase	1.85	37.54	0	0	21.41	6.94
650471687	411	methylmalonyl-CoA epimerase (EC 5.1.99.1)	0	28.77	7.88	0	8.84	0
650471688	1647	FkbH like protein	20.59	73.39	23.61	19.69	52.92	36.41
650471689	216	phosphopantetheine-binding protein	0	60.83	7.5	5.77	16.81	17.72
650471690	612	pseudaminic acid biosynthesis N-acetyl transferase	0	51.52	0	10.19	23.74	12.51
650471691	1053	N-acetylneuraminate synthase (EC 2.5.1.56)	30.92	147.23	30.77	37.9	91.97	47.25
650471692	741	acylneuraminate cytidylyltransferase	7.32	88.65	0	5.05	47.38	32.71
650471693	645	pseudaminic acid biosynthesis-associated methylase	2.1	73.33	5.02	0	90.09	67.25
650471694	999	polysaccharide biosynthesis protein CapD	0	82.86	3.24	3.74	100.57	125.15
650471695	1413	protein of unknown function DUF115	7.68	156.21	18.35	10.59	189.33	244.69
650471696	384	hypothetical protein	7.06	171.08	4.22	0	245.89	289.05
650471697	1905	protein of unknown function DUF115	6.41	195.87	5.1	7.2	235.12	310.75
650471698	819	flagellin domain protein	205.38	5476.85	225.53	202.52	5479.16	7094.04
650471699	822	flagellin domain protein	173.27	5164.35	147.84	139.57	6064.43	7389.43
650471700	1419	Aldehyde Dehydrogenase	9.56	8.33	4.57	7.91	2.56	5.39
650471701	228	carbon storage regulator, CsrA	166.58	201.69	149.24	257.07	292.01	179.06
650471702	480	protein of unknown function DUF180	31.09	164.23	27	31.18	121.05	170.11
650471703	579	hypothetical protein	199.14	540.07	212.68	168	476.69	544.26
650471704	909	flagellar hook-associated protein 3	14.92	176.34	8.91	8.23	206.42	256.85
650471705	1560	flagellar hook-associated protein FlgK	5.22	175.18	12.46	3.2	193.22	188.92
650471706	1470	flagellar hook-associated protein FlgK	7.38	150.16	4.41	6.79	225.64	265.58
